timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz,temp
148880,33,0x6B,1.806581,-1.328017,10.244870,0.114537,0.245110,-0.019242,21.07
148883,34,0x6A,-2.417947,-6.788438,7.055238,-0.312305,-0.271835,-0.220064,18.92
148883,34,0x6B,1.788635,-1.322034,10.264013,0.108581,0.238848,-0.018937,21.07
148885,35,0x6A,-2.282753,-6.912865,7.032506,-0.344833,-0.280387,-0.193492,18.92
148885,35,0x6B,1.733600,-1.366302,10.308279,0.106443,0.235947,-0.017868,21.07
148888,36,0x6A,-2.434697,-6.879365,7.073184,-0.384082,-0.280998,-0.160505,18.92
148888,36,0x6B,1.725225,-1.375873,10.382458,0.099113,0.233961,-0.020311,21.07
148890,37,0x6A,-2.468197,-6.908079,7.191628,-0.413861,-0.285732,-0.122784,18.92
148890,37,0x6B,1.688136,-1.389034,10.441081,0.095295,0.225715,-0.024740,21.07
148893,38,0x6A,-2.366502,-6.939186,7.302895,-0.425315,-0.288328,-0.089950,18.92
148893,38,0x6B,1.665405,-1.375873,10.487742,0.082314,0.211512,-0.029627,21.07
148895,39,0x6A,-2.385644,-6.991828,7.359126,-0.408058,-0.287412,-0.077733,18.92
148895,39,0x6B,1.661815,-1.417747,10.521241,0.073457,0.201280,-0.030238,21.07
148898,40,0x6A,-2.367698,-7.028916,7.404589,-0.365908,-0.287107,-0.055589,18.92
148898,40,0x6B,1.635494,-1.475175,10.549955,0.065057,0.189063,-0.032987,21.07
148900,41,0x6A,-2.415555,-6.937990,7.450054,-0.318414,-0.283289,-0.046426,18.92
148900,41,0x6B,1.596013,-1.457229,10.558331,0.057727,0.176845,-0.042150,21.06
148903,42,0x6A,-2.359323,-6.845865,7.451250,-0.285580,-0.273209,-0.019853,18.92
148903,42,0x6B,1.592423,-1.452443,10.521241,0.048411,0.166613,-0.049938,21.06
148905,43,0x6A,-2.590230,-6.842277,7.362715,-0.279624,-0.262825,-0.004887,18.92
148905,43,0x6B,1.629512,-1.457229,10.491331,0.035736,0.150120,-0.058643,21.06
148908,44,0x6A,-2.472982,-6.830312,7.389036,-0.284205,-0.258243,0.015882,18.92
148908,44,0x6B,1.660619,-1.412962,10.409975,0.023518,0.144011,-0.064294,21.06
148910,45,0x6A,-2.376073,-6.776474,7.401000,-0.280693,-0.261908,0.021075,18.92
148910,45,0x6B,1.697708,-1.337588,10.341780,0.013592,0.146302,-0.069180,21.06
148913,46,0x6A,-2.400001,-6.674779,7.519445,-0.266795,-0.272140,0.021228,18.92
148913,46,0x6B,1.762314,-1.300499,10.198210,-0.000458,0.144775,-0.072693,21.06
148915,47,0x6A,-2.298306,-6.768099,7.558927,-0.251829,-0.270919,0.024129,18.91
148915,47,0x6B,1.793421,-1.280160,10.170693,-0.012370,0.151036,-0.075900,21.06
148918,48,0x6A,-2.249253,-6.772885,7.454839,-0.262672,-0.253662,0.033292,18.91
148918,48,0x6B,1.753939,-1.256232,10.168301,-0.026725,0.160352,-0.073915,21.06
148920,49,0x6A,-2.318645,-6.778867,7.323234,-0.272751,-0.242972,0.041386,18.91
148920,49,0x6B,1.788635,-1.244268,10.157533,-0.036499,0.167683,-0.073609,21.07
148923,50,0x6A,-2.321038,-6.658029,7.341180,-0.251982,-0.241139,0.048717,18.91
148923,50,0x6B,1.808974,-1.247857,10.181460,-0.045815,0.177304,-0.071929,21.07
148925,51,0x6A,-2.167897,-6.562316,7.359126,-0.208610,-0.232587,0.048717,18.91
148925,51,0x6B,1.823331,-1.249053,10.177871,-0.052229,0.178525,-0.070860,21.07
149039,52,0x6A,-2.455036,-6.436693,7.200003,-0.156840,-0.188146,0.010690,18.93
149039,52,0x6B,1.521835,-1.342373,9.431311,0.173944,0.169210,-0.109039,21.07
149042,53,0x6A,-2.506482,-6.382854,7.240681,-0.149815,-0.180511,0.003818,18.93
149042,53,0x6B,1.601995,-1.420140,9.393025,0.165239,0.169057,-0.111788,21.07
149044,54,0x6A,-2.495714,-6.434300,7.191628,-0.139430,-0.165697,-0.001222,18.93
149044,54,0x6B,1.677369,-1.521835,9.327223,0.162490,0.171500,-0.120188,21.07
149047,55,0x6A,-2.517249,-6.507281,7.124629,-0.120493,-0.160047,-0.005956,18.91
149047,55,0x6B,1.697708,-1.552942,9.276974,0.177304,0.182801,-0.126907,21.07
149049,56,0x6A,-2.568695,-6.431907,7.048059,-0.089797,-0.157756,-0.011454,18.91
149049,56,0x6B,1.768296,-1.600798,9.186046,0.205556,0.190132,-0.129809,21.07
149052,57,0x6A,-2.549552,-6.394819,6.976274,-0.086590,-0.154091,-0.016952,18.91
149052,57,0x6B,1.777867,-1.573281,9.113065,0.237016,0.194866,-0.130878,21.07
149054,58,0x6A,-2.577070,-6.363712,6.908079,-0.086132,-0.157451,-0.027794,18.91
149054,58,0x6B,1.826920,-1.623530,9.042477,0.277027,0.204945,-0.128587,21.10
149057,59,0x6A,-2.687140,-6.197411,6.825527,-0.081856,-0.163254,-0.041233,18.91
149057,59,0x6B,1.849652,-1.676172,8.973085,0.320093,0.216704,-0.122020,21.10
149059,60,0x6A,-2.719443,-6.003592,6.853044,-0.077274,-0.170737,-0.059101,18.91
149059,60,0x6B,1.890330,-1.794617,8.930015,0.363770,0.225562,-0.116523,21.10
149062,61,0x6A,-2.672783,-5.927022,6.860223,-0.077122,-0.176387,-0.086437,18.91
149062,61,0x6B,1.864009,-1.926222,8.897711,0.418290,0.228158,-0.110567,21.10
149064,62,0x6A,-2.681158,-5.950950,6.922436,-0.076053,-0.182343,-0.120493,18.91
149064,62,0x6B,1.795813,-1.959722,8.906086,0.481056,0.232129,-0.104916,21.10
149067,63,0x6A,-2.660819,-6.005985,6.999006,-0.073915,-0.191964,-0.158520,18.92
149067,63,0x6B,1.785046,-1.953740,8.877372,0.539852,0.227242,-0.104153,21.10
149069,64,0x6A,-2.682354,-6.156733,7.081559,-0.081245,-0.190590,-0.210901,18.92
149069,64,0x6B,1.828116,-1.990828,8.821140,0.614989,0.220980,-0.128282,21.10
149072,65,0x6A,-2.769692,-6.448657,7.028916,-0.083841,-0.184634,-0.239306,18.92
149072,65,0x6B,1.813760,-2.157130,8.828320,0.670730,0.215177,-0.147982,21.05
149074,66,0x6A,-2.839084,-6.641279,6.976274,-0.071319,-0.193492,-0.263588,18.92
149074,66,0x6B,1.819742,-2.750550,9.006585,0.780228,0.194866,-0.200517,21.05
149077,67,0x6A,-2.967100,-6.881758,6.801599,-0.073915,-0.200211,-0.280234,18.92
149077,67,0x6B,1.794617,-2.111666,8.801998,0.969596,0.164017,-0.279776,21.05
149079,68,0x6A,-3.121437,-7.038488,6.591030,-0.095142,-0.206778,-0.284358,18.92
149079,68,0x6B,1.567299,-0.699901,8.266006,1.034195,0.178678,-0.279165,21.05
149082,69,0x6A,-3.189633,-6.985846,6.401997,-0.129045,-0.224035,-0.286954,18.92
149082,69,0x6B,1.380659,-1.000200,8.512466,0.973108,0.238237,-0.217926,21.05
149084,70,0x6A,-3.315256,-6.818348,6.320641,-0.173944,-0.239001,-0.301615,18.88
149084,70,0x6B,1.250250,-1.777867,8.654840,0.973108,0.269544,-0.196240,21.05
149087,71,0x6A,-3.442075,-6.674779,6.352944,-0.216246,-0.252745,-0.324980,18.88
149087,71,0x6B,1.167697,-1.948954,8.659625,1.019992,0.272446,-0.236099,21.05
149089,72,0x6A,-3.333202,-6.899704,6.391230,-0.241139,-0.271071,-0.375529,18.88
149089,72,0x6B,1.153341,-1.825724,8.714660,1.054048,0.270002,-0.289856,21.05
149092,73,0x6A,-3.492325,-7.170093,6.278767,-0.237474,-0.295964,-0.411723,18.88
149092,73,0x6B,1.302892,-1.913062,8.774481,1.069625,0.276875,-0.333532,21.07
