timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
102263,148,0x6B,4.030710,-0.959522,-0.806381,-3.228270,-3.869068,-3.831347
102266,149,0x6A,24.217758,-5.192425,2.520839,-3.137709,0.269850,-5.003597
102266,149,0x6B,3.439683,-2.829513,-0.098106,-3.044552,-3.771940,-3.931681
102268,150,0x6A,27.133413,-5.998806,2.762514,-3.073721,0.351858,-5.003597
102268,150,0x6B,2.658426,0.148355,-0.431904,-2.827695,-3.682296,-4.063933
102271,151,0x6A,18.428324,-4.608576,1.257428,-2.962238,0.590707,-5.003597
102271,151,0x6B,5.286942,2.817549,-0.421137,-2.747672,-3.657708,-4.185190
102273,152,0x6A,21.645475,-6.226124,2.032703,-2.873358,0.357051,-5.003597
102273,152,0x6B,5.438886,-0.050249,-0.433101,-2.725986,-3.533550,-4.214512
102276,153,0x6A,23.508286,-5.819345,2.222932,-2.812271,0.339641,-5.003597
102276,153,0x6B,4.986642,0.591027,-0.817149,-2.606867,-3.341127,-4.290412
102278,154,0x6A,24.210581,-6.102894,2.319842,-2.787836,0.317955,-5.003597
102278,154,0x6B,4.975875,1.383052,-0.985843,-2.494621,-3.234379,-4.375017
102281,155,0x6A,26.281569,-7.341180,2.197808,-2.728888,0.293215,-5.003597
102281,155,0x6B,5.119444,3.656233,-1.317249,-2.439338,-3.128394,-4.404338
102283,156,0x6A,25.728827,-7.737192,2.146362,-2.584876,0.551459,-5.003597
102283,156,0x6B,5.361119,4.156333,-0.975075,-2.473699,-3.025310,-4.402658
102286,157,0x6A,24.655645,-7.842476,2.060220,-2.395966,0.691652,-5.003597
102286,157,0x6B,5.580062,4.834698,-1.103091,-2.516917,-2.929099,-4.399146
102288,158,0x6A,24.026333,-7.771888,2.187040,-2.224771,0.705091,-5.003597
102288,158,0x6B,5.615955,3.175276,-0.719043,-2.585182,-2.848770,-4.395481
102291,159,0x6A,24.059830,-7.887940,2.391626,-2.091603,0.667676,-5.003597
102291,159,0x6B,5.927022,4.180261,-1.605584,-2.563801,-2.777757,-4.440837
102293,160,0x6A,24.277578,-7.923832,2.500499,-1.940872,0.637285,-5.003597
102293,160,0x6B,6.325426,6.308677,-2.197808,-2.614198,-2.707355,-4.436867
102296,161,0x6A,24.540791,-7.793423,2.574677,-1.843133,0.612240,-5.003597
102296,161,0x6B,6.744170,6.519246,-1.977668,-2.741869,-2.636342,-4.402811
